21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.67,215.25,193.1,211.31,193.41,199.34,188.48,193.58,186.75,185.65,188.54,187.84,189.68,192.13,190.18,184.97,188.91,190.4,186.91,190.94,184.27,185.8,184.67,180.3,,Peptide450,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.125,28.705,6.555,24.765,6.865,12.795,1.935,7.035,0.205,-0.895,1.995,1.295,3.135,5.585,3.635,-1.575,2.365,3.855,0.365,4.395,-2.275,-0.745,-1.875,-6.245
280.79,193.89,241.73,183.44,210.87,193.93,205.08,183.69,193.85,183.85,184.51,185.65,187.91,184.67,187.32,186.65,191.78,189.98,184.79,186.44,186.62,190.96,191.16,187.4,,Peptide450,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,94.245,7.345,55.185,-3.105,24.325,7.385,18.535,-2.855,7.305,-2.695,-2.035,-0.895,1.365,-1.875,0.775,0.105,5.235,3.435,-1.755,-0.105,0.075,4.415,4.615,0.855
211.59,208.51,197.4,201.18,197.76,201.71,194.59,188.87,189.91,189.68,190.62,180.6,187.41,184.8,179.17,191.25,186.16,184.05,185,187.88,187.58,183.01,191.16,175.66,,Peptide450,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.045,21.965,10.855,14.635,11.215,15.165,8.045,2.325,3.365,3.135,4.075,-5.945,0.865,-1.745,-7.375,4.705,-0.385,-2.495,-1.545,1.335,1.035,-3.535,4.615,-10.885
187.52,208.03,186.43,196.56,186.12,189.77,186.4,186.66,190.27,186.79,185.51,193.28,183.51,186.31,180.88,187.49,186.41,192.2,186.59,187.34,187.67,184.6,185.83,184.51,,Peptide450,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,21.485,-0.115,10.015,-0.425,3.225,-0.145,0.115,3.725,0.245,-1.035,6.735,-3.035,-0.235,-5.665,0.945,-0.135,5.655,0.045,0.795,1.125,-1.945,-0.715,-2.035
278.05,250.33,272.72,254.21,266.22,238.51,253.9,226.54,239.32,209.01,229.07,200.57,216.66,200.24,200.27,189.15,190.13,192.76,194.07,187.94,190.09,184.57,190.38,180.08,,Peptide450,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,91.505,63.785,86.175,67.665,79.675,51.965,67.355,39.995,52.775,22.465,42.525,14.025,30.115,13.695,13.725,2.605,3.585,6.215,7.525,1.395,3.545,-1.975,3.835,-6.465
200.13,235.83,193.86,214.58,184.71,212.33,187.23,201.96,188.04,189.77,183.4,187.77,190.26,186.74,177.21,186,190.79,188.92,188.6,182.87,186.57,188.09,180.64,186.41,,Peptide450,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,49.285,7.315,28.035,-1.835,25.785,0.685,15.415,1.495,3.225,-3.145,1.225,3.715,0.195,-9.335,-0.545,4.245,2.375,2.055,-3.675,0.025,1.545,-5.905,-0.135
208.84,239.85,207.18,222.67,211.74,221.53,201.91,210.14,198.5,205.56,191.85,194.27,192.46,196.38,193.97,190.15,192.85,195.26,188.18,193,193.92,200.54,195.87,184.4,,Peptide450,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,22.295,53.305,20.635,36.125,25.195,34.985,15.365,23.595,11.955,19.015,5.305,7.725,5.915,9.835,7.425,3.605,6.305,8.715,1.635,6.455,7.375,13.995,9.325,-2.145
193.89,241.73,183.44,210.87,193.93,205.08,183.69,193.85,183.85,184.51,185.65,187.91,184.67,187.32,186.65,191.78,189.98,184.79,186.44,186.62,190.96,191.16,187.4,,,Peptide450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236.83,181.67,205.07,177.59,188.16,172.85,181.58,167.47,178.52,169.83,173.03,170.19,171.36,172.82,172.56,173.87,172.93,175.53,167.02,171.73,173.85,168.01,167.12,166.46,,Peptide465,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,169.765,67.065,11.905,35.305,7.825,18.395,3.085,11.815,-2.295,8.755,0.065,3.265,0.425,1.595,3.055,2.795,4.105,3.165,5.765,-2.745,1.965,4.085,-1.755,-2.645,-3.305
183.02,201.04,177.39,191.11,178.11,193.61,175.52,191.33,176.41,179.02,168.87,175.81,175.09,174.09,173.82,170.66,175.88,167.43,170.52,169.42,176.18,168.48,172.88,173.1,,Peptide465,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.255,31.275,7.625,21.345,8.345,23.845,5.755,21.565,6.645,9.255,-0.895,6.045,5.325,4.325,4.055,0.895,6.115,-2.335,0.755,-0.345,6.415,-1.285,3.115,3.335
210.39,222.25,193.06,193.71,184.45,181.69,176.91,167.51,157.99,173.09,168.49,172.89,168.28,170.96,171.16,171.5,169.4,171.26,172.8,167.12,173.23,169.36,174.91,165.16,,Peptide465,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,40.625,52.485,23.295,23.945,14.685,11.925,7.145,-2.255,-11.775,3.325,-1.275,3.125,-1.485,1.195,1.395,1.735,-0.365,1.495,3.035,-2.645,3.465,-0.405,5.145,-4.605
190.2,177.94,180.97,162.45,175.72,174.64,177.81,172.69,175.34,173.47,171.97,171.87,171.27,171.49,176.06,173.02,169.3,172.08,174.05,170.17,173.55,170.92,171.15,171.06,,Peptide465,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.435,8.175,11.205,-7.315,5.955,4.875,8.045,2.925,5.575,3.705,2.205,2.105,1.505,1.725,6.295,3.255,-0.465,2.315,4.285,0.405,3.785,1.155,1.385,1.295
252.21,168.46,229.86,165.28,202.52,169.47,191.63,176.26,183.72,167.31,176.28,172.45,174.98,166.16,173.31,169.38,177.5,173.39,169.67,170.55,173.04,165.43,173.11,168.9,,Peptide465,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,82.445,-1.305,60.095,-4.485,32.755,-0.295,21.865,6.495,13.955,-2.455,6.515,2.685,5.215,-3.605,3.545,-0.385,7.735,3.625,-0.095,0.785,3.275,-4.335,3.345,-0.865
260.69,251.94,227.41,254.56,208.41,239.19,202.03,223.13,193.77,210.51,176.54,186.25,174.12,190.84,170.95,180.84,173.57,176.71,171.47,176.35,174.99,171.65,173.23,167.49,,Peptide465,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,90.925,82.175,57.645,84.795,38.645,69.425,32.265,53.365,24.005,40.745,6.775,16.485,4.355,21.075,1.185,11.075,3.805,6.945,1.705,6.585,5.225,1.885,3.465,-2.275
199.47,176.39,174.47,170.3,177.48,175.37,179.36,168.93,173.74,174.84,172.15,164.6,167.84,168.91,166.65,169.36,168.09,171.42,171.68,170.52,172.28,169.72,167.15,170.81,,Peptide465,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,29.705,6.625,4.705,0.535,7.715,5.605,9.595,-0.835,3.975,5.075,2.385,-5.165,-1.925,-0.855,-3.115,-0.405,-1.675,1.655,1.915,0.755,2.515,-0.045,-2.615,1.045
195.57,199.76,186.07,194.67,184.82,193.47,179.96,181.16,180.65,183.35,174.51,174.05,172.93,175.9,168.2,173.5,169.83,172.43,164.23,174.33,171.63,172.23,166.07,170.75,,Peptide465,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.805,29.995,16.305,24.905,15.055,23.705,10.195,11.395,10.885,13.585,4.745,4.285,3.165,6.135,-1.565,3.735,0.065,2.665,-5.535,4.565,1.865,2.465,-3.695,0.985
265.47,180.08,237.34,179.55,222.09,176.54,208.77,175.34,203.33,175.1,184.84,166.71,182.89,166.13,171.97,166.54,172.71,170.6,169.89,163.95,166.24,167.9,169.36,160.89,,Peptide465,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,95.705,10.315,67.575,9.785,52.325,6.775,39.005,5.575,33.565,5.335,15.075,-3.055,13.125,-3.635,2.205,-3.225,2.945,0.835,0.125,-5.815,-3.525,-1.865,-0.405,-8.875
177.4,220.83,166.86,205.08,167.16,192.9,167.64,184.92,171.71,175.37,172.03,175.3,169.1,169.76,166.75,171.84,169.41,166.32,165.6,172.52,166.62,171.95,171.86,166.22,,Peptide465,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.635,51.065,-2.905,35.315,-2.605,23.135,-2.125,15.155,1.945,5.605,2.265,5.535,-0.665,-0.005,-3.015,2.075,-0.355,-3.445,-4.165,2.755,-3.145,2.185,2.095,-3.545
324.95,176.61,284.64,167.63,233.27,172.96,217.51,165.49,196.56,166.03,187.57,169.24,179.5,170.29,170.39,172.43,169.39,162.55,163.47,162.36,167.03,173.97,169.78,171.8,,Peptide465,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,155.185,6.845,114.875,-2.135,63.505,3.195,47.745,-4.275,26.795,-3.735,17.805,-0.525,9.735,0.525,0.625,2.665,-0.375,-7.215,-6.295,-7.405,-2.735,4.205,0.015,2.035
229.35,187.67,213.92,183.58,195.16,173.6,184.34,167.29,180.38,170.6,173.61,173.3,168.72,177.58,171.11,166.19,172.41,166.98,172.27,167.11,164.31,167.18,171.66,169.92,,Peptide465,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,59.585,17.905,44.155,13.815,25.395,3.835,14.575,-2.475,10.615,0.835,3.845,3.535,-1.045,7.815,1.345,-3.575,2.645,-2.785,2.505,-2.655,-5.455,-2.585,1.895,0.155
180.28,234.87,165.17,210.38,167.4,186.89,173.88,185.34,163.32,178.75,165.08,173.93,163.39,175.2,165.56,170.9,171.69,166.35,172.67,165.07,166.03,166.93,164.82,165.34,,Peptide465,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.515,65.105,-4.595,40.615,-2.365,17.125,4.115,15.575,-6.445,8.985,-4.685,4.165,-6.375,5.435,-4.205,1.135,1.925,-3.415,2.905,-4.695,-3.735,-2.835,-4.945,-4.425
196.56,233.14,183.4,220.73,180.06,214.19,180.14,202.69,173.95,189.02,176.4,182.28,173.48,174.8,172.03,170.47,172.26,173.73,169.38,170.02,171.24,171.08,163.63,170.77,,Peptide465,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,26.795,63.375,13.635,50.965,10.295,44.425,10.375,32.925,4.185,19.255,6.635,12.515,3.715,5.035,2.265,0.705,2.495,3.965,-0.385,0.255,1.475,1.315,-6.135,1.005
167.46,188.25,173.22,187.4,163.96,171.17,168.91,172.93,171.19,168.78,165.8,165.02,166.81,168.42,168.41,166.37,172.75,169.05,167.87,170.85,173.79,170.86,169.4,168.34,,Peptide465,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.305,18.485,3.455,17.635,-5.805,1.405,-0.855,3.165,1.425,-0.985,-3.965,-4.745,-2.955,-1.345,-1.355,-3.395,2.985,-0.715,-1.895,1.085,4.025,1.095,-0.365,-1.425
199.64,226.25,193.16,211.22,190.42,195.29,187.15,194.02,184.37,182.26,179.33,179.17,176.07,172.33,175.51,175.77,174.69,176.57,171.64,184.87,177.02,171.61,175.63,164.13,,Peptide465,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,29.875,56.485,23.395,41.455,20.655,25.525,17.385,24.255,14.605,12.495,9.565,9.405,6.305,2.565,5.745,6.005,4.925,6.805,1.875,15.105,7.255,1.845,5.865,-5.635
176.61,284.64,167.63,233.27,172.96,217.51,165.49,196.56,166.03,187.57,169.24,179.5,170.29,170.39,172.43,169.39,162.55,163.47,162.36,167.03,173.97,169.78,171.8,,,Peptide465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.76,223.17,185.37,201.01,177.95,180.4,171.96,172.84,169.04,182.5,178.02,175.18,174.44,175.75,122.88,169.14,163.37,173.07,163.58,169.79,173.89,167.25,171.96,178.92,,Peptide444,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,166.455,0.305,56.715,18.915,34.555,11.495,13.945,5.505,6.385,2.585,16.045,11.565,8.725,7.985,9.295,-43.575,2.685,-3.085,6.615,-2.875,3.335,7.435,0.795,5.505,12.465
203.05,188.15,189.26,178.43,181.83,177.47,177.48,178.65,180.46,172.86,171.95,168.43,173.65,175.84,169.76,176.22,176.03,175.84,175.59,180.24,173.52,169.88,174.4,175.6,,Peptide444,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,36.595,21.695,22.805,11.975,15.375,11.015,11.025,12.195,14.005,6.405,5.495,1.975,7.195,9.385,3.305,9.765,9.575,9.385,9.135,13.785,7.065,3.425,7.945,9.145
183.16,170.35,175.65,171.75,175.64,176.35,174.89,179.4,169.25,167.73,171.16,174.29,175.34,172.34,178.14,175.21,178.58,177.62,180.82,180.51,175.11,175.23,171.95,178.66,,Peptide444,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.705,3.895,9.195,5.295,9.185,9.895,8.435,12.945,2.795,1.275,4.705,7.835,8.885,5.885,11.685,8.755,12.125,11.165,14.365,14.055,8.655,8.775,5.495,12.205
197.45,195.94,181.61,181.34,175.41,182.38,179.04,179.01,174.01,177.66,172.12,178.39,177.68,169.21,175.93,174.51,172.9,174.13,176.14,171.88,178.52,178.63,169.29,175.79,,Peptide444,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,30.995,29.485,15.155,14.885,8.955,15.925,12.585,12.555,7.555,11.205,5.665,11.935,11.225,2.755,9.475,8.055,6.445,7.675,9.685,5.425,12.065,12.175,2.835,9.335
178.51,188.84,172.27,180.21,177.28,173.87,177.23,160.87,167.58,171.03,173.15,166.51,173.86,166.82,174.44,169.86,173.61,173.14,167.79,161.85,171.58,176.41,168.7,173.54,,Peptide444,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.055,22.385,5.815,13.755,10.825,7.415,10.775,-5.585,1.125,4.575,6.695,0.055,7.405,0.365,7.985,3.405,7.155,6.685,1.335,-4.605,5.125,9.955,2.245,7.085
181.9,179.76,180.72,179.78,180.31,177.69,172.44,168.38,181,170.74,176,175.38,174.08,175.97,175.22,172.65,172.41,172.95,178.41,172.55,169.94,178.38,169.88,168.05,,Peptide444,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.445,13.305,14.265,13.325,13.855,11.235,5.985,1.925,14.545,4.285,9.545,8.925,7.625,9.515,8.765,6.195,5.955,6.495,11.955,6.095,3.485,11.925,3.425,1.595
183.17,180.07,169.11,175.32,170.41,174.38,174.73,171.87,169.29,171.08,172.58,170.63,171.5,171.28,174.6,168.65,175.48,169.64,178.84,174.44,177.26,178.01,161.6,174.21,,Peptide444,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.715,13.615,2.655,8.865,3.955,7.925,8.275,5.415,2.835,4.625,6.125,4.175,5.045,4.825,8.145,2.195,9.025,3.185,12.385,7.985,10.805,11.555,-4.855,7.755
186.4,176.37,179.7,177.47,176.97,171.87,176.94,175.46,178.91,181.79,177.82,169.98,177.98,176.32,176.48,172.49,178.08,168.29,171.91,176.2,174.74,173.99,172.64,172.33,,Peptide444,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.945,9.915,13.245,11.015,10.515,5.415,10.485,9.005,12.455,15.335,11.365,3.525,11.525,9.865,10.025,6.035,11.625,1.835,5.455,9.745,8.285,7.535,6.185,5.875
190.14,188.67,172.5,183.78,170.51,173.7,174.06,169.6,163.21,167.87,173.55,166.27,171.01,170.4,173.91,171.62,171.51,172.33,176.95,170.52,172.25,174.54,177.43,171.96,,Peptide444,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.685,22.215,6.045,17.325,4.055,7.245,7.605,3.145,-3.245,1.415,7.095,-0.185,4.555,3.945,7.455,5.165,5.055,5.875,10.495,4.065,5.795,8.085,10.975,5.505
202.52,194.43,179.72,179.72,173.54,175.85,175.53,177.56,174.23,168.72,177.53,167.09,174.51,178.26,176.4,168.92,167.46,173.53,172.58,161.99,171.62,166.96,176.33,168.32,,Peptide444,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,36.065,27.975,13.265,13.265,7.085,9.395,9.075,11.105,7.775,2.265,11.075,0.635,8.055,11.805,9.945,2.465,1.005,7.075,6.125,-4.465,5.165,0.505,9.875,1.865
