34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,
158.21,215.89,147.58,200.06,191.88,190.98,152.6,198.02,157.33,196.09,156.84,192.26,192.63,189.38,159.4,186.62,189.78,182.71,194.9,192.23,192.4,184.86,193.55,197.49,,Peptide652-2,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234.94,149.78,214.29,189.46,199.27,196.74,198.93,198.07,191.99,192.52,194.66,191.26,194.14,188.78,184.78,186.07,193.46,185.83,188.68,188.47,189.44,190.66,189.43,200.23,,Peptide652-2,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160.66,185.3,164.86,185.23,147.12,180.98,159.6,197.65,158.59,193.62,163.96,188.62,153.02,185.53,158.49,187.46,147.28,187.3,145.47,189.26,190.96,191.47,207.15,205.65,,Peptide652-2,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.95,205.35,193.4,198.76,200.01,180.35,188.78,196.92,199.83,204.26,195.65,196.77,199,195,193.83,195.13,190.9,193.64,192.96,199.88,198.24,200.13,212.18,213.34,,Peptide652-2,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161.73,189.25,191.89,186.73,154.71,188.27,187.06,192.09,158.09,192.93,190.5,187.89,147.22,186.51,147.78,189.53,157.74,189.14,148.91,187.57,194.55,190.92,187.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235.51,219.31,213.26,204.05,198.03,190.85,192.62,192.98,188.21,185.5,188.85,195.92,190.18,185.98,195.34,179.81,190.74,186.24,193.97,183.57,192.74,146.89,189.69,196.84,,Peptide653-2,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.13,231.84,189.14,213.17,191.85,201.62,187.69,200.42,185.99,195.42,183.09,189,184.94,181.78,189.39,187.06,180.21,185.82,185.7,187.08,182.23,182.88,191.15,188.1,,Peptide653-2,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151.24,242.04,227,213.55,222.29,201.24,211.52,192.63,194.69,189.64,197.33,185.37,189.24,176.61,194.41,179.92,193.03,180.99,193.04,178.73,185.48,185.71,186.93,188.97,,Peptide653-2,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194.81,200.43,191.93,192.9,187.57,172.69,192.37,189.34,186.68,184.26,185.88,181.79,189.82,177.96,180.61,184.19,185.52,179.13,184.87,184.76,187.78,191.68,184.2,188.15,,Peptide653-2,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152.03,202.91,225.35,184.86,216.88,177.36,208.99,182.35,197.77,185.02,192.93,171.86,179.21,178.95,180.11,181.18,195.38,185.11,183.45,184.06,184.74,184.87,185.69,188.62,,Peptide653-2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.62,151.33,208.88,171.03,197.91,184.56,190.22,185.84,180.59,177.84,183.82,179.77,182.55,180.37,189.34,187.51,187.14,181.07,186.14,183.12,183.54,185.74,187.87,182.28,,Peptide653-2,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.24,220.27,189.3,195.04,188.27,190.21,190.71,184.03,185.12,186.32,194.85,181.21,192.58,185.95,186.53,176.03,188.81,176.77,191.48,181.91,184.77,185.72,177.75,183.22,,Peptide653-2,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.27,190.68,182.66,189.89,189.76,195.95,187.38,190.71,182.02,185.08,187.98,178.76,184.39,177.67,184.87,178.65,182.77,186.59,178.45,189.45,184.07,181.66,183.96,185.87,,Peptide653-2,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153.57,194.18,195.46,189.12,191.77,183.09,186.41,182.24,188.13,181.03,186.32,178.52,190.99,176.89,193.02,186.05,189.1,183.17,188.68,177.98,183.45,179.21,189.04,186.64,,Peptide653-2,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.36,253.56,187.08,226,181.49,201.53,175.59,197.17,187.02,186.72,181.39,182.22,182.4,186.21,175.41,189.14,178.55,184.24,184.57,183.41,181.78,188.23,188.44,189.96,,Peptide653-2,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.22,183.14,195.75,183.84,186.93,181.38,181.33,177.09,188.83,185.23,185.06,183.73,179.23,182.5,183.5,169.97,192.05,181.46,184.83,180.3,180.2,183.4,189.62,185.02,,Peptide653-2,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260.5,200.82,228.25,198.41,217.52,178.54,204.28,185.52,199.43,183.24,186.21,183.79,187.27,178.51,184.49,183.17,186.18,186.49,178.57,182.11,181.56,184.74,182.47,185.16,,Peptide653-2,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152.61,251.03,188.61,219.89,184.19,198.84,192.54,193.45,187.11,194.76,184.61,186.12,190.41,181.17,182.15,178.8,190.11,182.92,186.97,182.11,183.48,178,185.94,187.29,,Peptide653-2,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.94,187.31,192.78,191.11,187.07,190.27,189.52,192.53,183.05,188.55,182.08,183.41,186.91,184.97,184.64,188.89,179.71,185.53,183.19,183.99,181.69,183.93,189.36,190.93,,Peptide653-2,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.7,193.89,192.34,181.32,183.44,179.18,190.55,183.39,193.87,191.92,194.03,188.03,194.77,180.2,184.54,181.6,188.77,186.58,187.64,185.34,184.11,183.74,180.01,191.06,,Peptide653-2,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.96,197.63,197.36,195.51,191.44,194.84,189.01,201.39,191.55,196.13,194.73,193.4,186.58,190.71,185.86,190.16,192.31,185.23,189.78,190.57,197.02,198.8,189.58,193.45,,Peptide653-2,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.22,183.14,195.75,183.84,186.93,181.38,181.33,177.09,188.83,185.23,185.06,183.73,179.23,182.5,183.5,169.97,192.05,181.46,184.83,180.3,180.2,183.4,189.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229.17,206.55,216.03,194.09,201.98,191.48,192.13,189.38,196.52,191.97,198.2,194.8,189.71,185.59,192.07,191.59,190.28,191.33,194.71,195,190.36,191.7,205.34,201.18,,Peptide654-2,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.41,202.61,195.71,201.47,194.21,200,188.99,190.76,168.95,186.59,187.61,185.53,185.62,185.24,177.57,190.3,187.08,183.25,188.08,187.27,186.13,194.63,193.92,200.38,,Peptide654-2,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
173.76,250.23,230.77,228.38,169.14,210.31,163.66,194.27,202.42,180.21,190.5,188.53,194.46,190.76,189,187.59,191.86,184.97,198.34,181.58,196.14,189.75,186.65,186.6,,Peptide654-2,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.34,202.4,194.34,190.91,195.13,191.27,181.83,192.23,193.58,191.83,180.48,184.61,188.64,187.31,187.75,185.66,190.76,187.12,190.92,195.55,185.75,190.63,184.17,189,,Peptide654-2,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164.05,201.64,165.94,193.77,200.84,182.78,194.88,188.95,195.73,183.96,196.16,190.76,185.28,186.62,192.56,182.47,197.51,186.04,183.82,189.11,194.25,185.13,187.35,189.12,,Peptide654-2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.57,170.69,194.67,185.61,193.58,180.39,187.47,159.94,187.17,175.11,182.43,183.14,180.54,184.85,185.28,182.66,183.24,187.51,185.83,185.7,193.92,186.71,183.98,185.93,,Peptide654-2,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167.83,209.73,201.75,192.75,195,181.7,194.37,194.15,187.75,189.23,202.19,185.33,191.26,167.98,194.59,181.42,197.43,172,193.48,187.34,186.29,184.68,185.61,184.86,,Peptide654-2,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.92,190.97,197.7,175.99,187.85,189.85,186.41,188.84,169.54,188.29,184.93,179.22,186.61,187.96,184.18,184.16,184.16,186.5,179.58,186.42,186.49,183.76,186.91,183.34,,Peptide654-2,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.78,191.18,195.62,192.07,189.9,181.58,194.77,190.76,191.17,183.53,187.85,183.15,187.66,182.76,188.9,184.35,185.2,181.67,188.25,183.86,187.99,171.23,189.79,184.8,,Peptide654-2,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194.76,237.61,183.57,203.89,180.44,193.58,189.04,195.74,190.81,177.87,189.96,183.38,172.43,184.38,185.51,186.42,185.12,183.75,189.86,187.64,184.9,188.92,186,187.75,,Peptide654-2,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.54,190.61,193.17,181.29,193.77,182.87,188.08,187.64,169.34,181.92,175.55,183.31,194.12,181.98,190.6,175.14,194.39,177.88,186.28,189.12,188.82,185.24,187.77,184.78,,Peptide654-2,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272.1,200.26,240.51,197.74,221.92,197.32,205.49,181.24,196.71,192.44,187.95,182.18,186.4,188.72,184.49,182.16,189.44,186.24,179.75,185.83,185.8,184.6,190.19,186.37,,Peptide654-2,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170.81,263.78,194.53,228.11,188.69,217.53,194.36,177.08,190.61,192.44,192.75,187.36,186.92,192.43,193.83,187.67,194.88,181.4,195.16,187.9,190.74,188.96,189.15,192.11,,Peptide654-2,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201.69,190.89,200.4,192.99,184.33,186.37,189.61,192.67,188.71,192.61,185.92,185.5,182.86,189.27,183.17,182.15,183.61,180.07,184.39,181.73,186.42,184.09,190.79,183.71,,Peptide654-2,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177.67,191.56,173.96,180.57,190.07,182.06,170.5,186.35,176.1,191.04,195.88,183.88,188.24,186.87,192.79,185.66,186.56,184.13,189.5,181.46,191.33,188.58,190.85,179.27,,Peptide654-2,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.02,212.48,200.62,202.58,197.82,202.29,196.23,198.46,193.98,203.58,192.13,199.66,190.48,195.79,196.72,189.74,196.05,195.26,199.26,198.33,197.6,188.34,192.41,180.21,,Peptide654-2,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.54,190.61,193.17,181.29,193.77,182.87,188.08,187.64,169.34,181.92,175.55,183.31,194.12,181.98,190.6,175.14,194.39,177.88,186.28,189.12,188.82,185.24,187.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.64,299.04,196.47,285.08,198.35,274.43,208.2,275.94,199.4,248.49,202.48,241.15,193.56,190.47,199.08,226.71,197,213.73,197.65,208.15,195.82,197.33,195.22,200.81,,Peptide450_1,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,BLNK,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230.51,239.24,220.74,222.18,218.34,208.99,207.87,208.43,195.91,195.29,169.59,201.39,195.91,197.55,197.78,196.01,192.29,193.96,193.46,187.26,197.74,190.94,195.92,197.85,,Peptide450_1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,ZAP70-NC,INPPL1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266.81,246.75,246.79,231.59,224.09,213.33,212.14,207.52,203.78,189.29,202.34,207.06,194.53,196.1,199.44,192.92,193.54,191.23,194.86,188.45,193.97,195.64,193.98,195.22,,Peptide450_1,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,HCK,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.29,229.63,213.15,213.12,199.24,203.22,204.41,215.31,198.3,200.19,178.11,175.77,175.37,196.51,197.41,195.94,187.67,191.73,192.5,188.85,194.71,195.32,191.06,192.09,,Peptide450_1,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,SHB,SHC2-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221.91,287.13,210.96,276.48,204.31,260.72,195.42,180.61,193.8,233.05,176.56,181.09,184.34,190.85,198.94,194.36,191.68,198.57,194.07,197.26,188.98,195.12,195.83,197.46,,Peptide450_1,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,SUPT6H,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326.82,201.06,279.76,201.96,241.44,192.95,226.21,180.21,215.16,194.97,175.32,176.61,195.44,190.04,197.09,187.47,195.12,191.08,198.55,196.78,192.18,194.53,195.34,195.22,,Peptide450_1,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,SHC1-PTB,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.58,266.53,199.43,253.46,193.68,238.56,178.45,177.89,190.94,218.11,193.53,203.75,192.33,202.4,192.84,195.57,197.87,193.08,189.44,199.91,192.65,188.71,195.64,193.05,,Peptide450_1,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,BMX,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222.83,213.94,211.93,215.06,201.3,201.64,196.53,181.58,195.16,199.73,193.57,198.57,191.14,196.22,189.69,191.71,192.44,198.25,196.49,187.25,185.07,187.41,198.81,195.67,,Peptide450_1,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,PTPN6-NC,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247.31,371.11,224.18,338.63,214.59,293.89,202.82,256.06,190.3,223.44,199.73,196.33,195.76,204.08,191.73,195.36,195.09,195.55,196.3,190.24,192.6,193.47,190.33,192.16,,Peptide450_1,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,TNS4,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.92,285.09,209.47,257.39,203.34,237.7,208.28,172.08,196.32,216.67,194.56,202.07,192.19,198.58,193.33,197.03,195.26,191.31,189.07,188.72,192.81,196.14,188.49,195.54,,Peptide450_1,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,ABL2,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
