18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.09,196.1,182.49,186.16,175.45,185.65,174.49,173.37,179.32,178.77,179.24,174.34,173.2,175.14,175.42,177.16,172.33,174.18,172.97,170.16,173.38,174.5,175.14,168.24,,Peptide432,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.925,28.935,15.325,18.995,8.285,18.485,7.325,6.205,12.155,11.605,12.075,7.175,6.035,7.975,8.255,9.995,5.165,7.015,5.805,2.995,6.215,7.335,7.975,1.075
185.5,169.67,181.78,176.07,177.31,171.61,170.39,168.29,169.93,174.76,171.23,174.18,170.15,170.97,175.39,171.73,166.29,174.44,168.15,169.37,173.54,171.23,169.12,168.77,,Peptide432,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.335,2.505,14.615,8.905,10.145,4.445,3.225,1.125,2.765,7.595,4.065,7.015,2.985,3.805,8.225,4.565,-0.875,7.275,0.985,2.205,6.375,4.065,1.955,1.605
219.8,190.31,202.17,178.95,188.03,182.67,178.1,177.31,173.44,173,176.61,175.6,174.55,179.16,170.96,171.25,172.8,174.5,173.21,175.17,173.81,174.82,166.71,165.02,,Peptide432,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,52.635,23.145,35.005,11.785,20.865,15.505,10.935,10.145,6.275,5.835,9.445,8.435,7.385,11.995,3.795,4.085,5.635,7.335,6.045,8.005,6.645,7.655,-0.455,-2.145
190.94,181.8,177.87,173.92,166.23,174.44,171.55,178.24,169.39,175.19,172.67,167.84,169.98,172.28,171.92,168.1,174.5,176.97,171.09,175.24,169.68,170.25,175.3,171.1,,Peptide432,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.775,14.635,10.705,6.755,-0.935,7.275,4.385,11.075,2.225,8.025,5.505,0.675,2.815,5.115,4.755,0.935,7.335,9.805,3.925,8.075,2.515,3.085,8.135,3.935
188.9,190.26,183.56,172.67,179.62,175.1,172.26,171.17,171.35,172.66,173.71,169.67,174.94,175.32,175.19,172.32,175.76,173.99,173,172.66,172.91,166.19,177.33,174.6,,Peptide432,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.735,23.095,16.395,5.505,12.455,7.935,5.095,4.005,4.185,5.495,6.545,2.505,7.775,8.155,8.025,5.155,8.595,6.825,5.835,5.495,5.745,-0.975,10.165,7.435
174.57,182.59,172.14,175.01,168.89,173.14,169.46,174.94,173.66,174.38,171.28,164.28,170.06,173.54,168.45,168.29,169.84,174.11,173.69,175.74,172.64,161.91,171.78,169.74,,Peptide432,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.405,15.425,4.975,7.845,1.725,5.975,2.295,7.775,6.495,7.215,4.115,-2.885,2.895,6.375,1.285,1.125,2.675,6.945,6.525,8.575,5.475,-5.255,4.615,2.575
183.73,217.49,175.52,207.08,178.11,191.76,175.35,191.17,178.08,178.42,166.23,176.29,173.63,173.54,173.98,170.16,170.02,173.84,172.28,172.51,171.3,170.55,175.47,152.5,,Peptide432,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.565,50.325,8.355,39.915,10.945,24.595,8.185,24.005,10.915,11.255,-0.935,9.125,6.465,6.375,6.815,2.995,2.855,6.675,5.115,5.345,4.135,3.385,8.305,-14.665
172.62,176.86,183.6,177.67,170.03,166.43,174.36,175.11,174.82,169.21,165.47,165.98,170.73,169.13,175.88,170.57,170.15,172.73,176.87,174.44,174.65,168.97,165.62,167.93,,Peptide432,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.455,9.695,16.435,10.505,2.865,-0.735,7.195,7.945,7.655,2.045,-1.695,-1.185,3.565,1.965,8.715,3.405,2.985,5.565,9.705,7.275,7.485,1.805,-1.545,0.765
180.96,203.37,175.03,197.35,173.32,191.44,176.26,188.44,175.43,181.17,169.47,171.77,171.12,176.75,169.85,176.23,175.78,173.46,167.87,168.77,171.3,173.9,174.61,170.75,,Peptide432,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.795,36.205,7.865,30.185,6.155,24.275,9.095,21.275,8.265,14.005,2.305,4.605,3.955,9.585,2.685,9.065,8.615,6.295,0.705,1.605,4.135,6.735,7.445,3.585
162.95,174.91,178.94,165.64,175.24,169.52,173.58,169.98,165.47,165.47,165.79,170.54,167.12,170.56,168.5,172.15,174.69,173.07,169.97,165.75,171.52,167.87,168.53,171.44,,Peptide432,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-4.215,7.745,11.775,-1.525,8.075,2.355,6.415,2.815,-1.695,-1.695,-1.375,3.375,-0.045,3.395,1.335,4.985,7.525,5.905,2.805,-1.415,4.355,0.705,1.365,4.275
192.31,177.98,189.46,186.2,187.31,183.87,176.13,183.97,185.25,182.13,184.38,174.63,181.54,180.34,185.12,176.48,167.72,177.74,172.01,172.11,176.27,174.46,180.29,176.29,,Peptide432,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.145,10.815,22.295,19.035,20.145,16.705,8.965,16.805,18.085,14.965,17.215,7.465,14.375,13.175,17.955,9.315,0.555,10.575,4.845,4.945,9.105,7.295,13.125,9.125
172.81,196.74,165.09,175.85,164.17,172.98,167.61,173.09,167.02,166.05,164.02,170.55,167.31,167.91,162.33,165.83,170.66,165.77,171.34,165.57,161.91,166.13,167.91,,,Peptide432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.82,246.7,180.43,233.84,172.72,224.49,178.1,222.74,167.06,209.99,173.27,193.55,170.16,178.33,126.47,171.72,148.25,178.68,149.93,176.41,165.75,174.69,167.86,171.44,,Peptide433,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,152.195,20.625,94.505,28.235,81.645,20.525,72.295,25.905,70.545,14.865,57.795,21.075,41.355,17.965,26.135,-25.725,19.525,-3.945,26.485,-2.265,24.215,13.555,22.495,15.665,19.245
187.37,184.79,182.19,184.51,176.21,175.22,177.62,173.52,171.22,174.76,169.12,176.69,177.22,171.68,177.81,170.66,174.79,168.45,174.44,167.78,171.3,165.22,167.96,175.41,,Peptide433,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,35.175,32.595,29.995,32.315,24.015,23.025,25.425,21.325,19.025,22.565,16.925,24.495,25.025,19.485,25.615,18.465,22.595,16.255,22.245,15.585,19.105,13.025,15.765,23.215
177.88,174.73,171.78,171.08,179.06,164.55,171.26,171.58,167.11,170.43,171.17,170.75,175.8,168.16,170.89,172.7,173.82,167.15,170.06,172.64,170.32,172.6,169.58,166,,Peptide433,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.685,22.535,19.585,18.885,26.865,12.355,19.065,19.385,14.915,18.235,18.975,18.555,23.605,15.965,18.695,20.505,21.625,14.955,17.865,20.445,18.125,20.405,17.385,13.805
187.73,193.57,178.32,184.69,177.98,181.21,175.36,181.81,175.37,175.67,173.27,173.11,174.73,170.67,172.21,175.3,170.71,165.36,173.18,173,173.02,174.16,168.63,172.7,,Peptide433,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,35.535,41.375,26.125,32.495,25.785,29.015,23.165,29.615,23.175,23.475,21.075,20.915,22.535,18.475,20.015,23.105,18.515,13.165,20.985,20.805,20.825,21.965,16.435,20.505
175.66,183.39,169.9,175.65,168.26,175.44,177.22,170.1,171.18,169.84,173.23,168.27,174.3,170.87,168.79,170.19,174.57,173.25,171.79,161.85,164.65,167.74,171.55,173.36,,Peptide433,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.465,31.195,17.705,23.455,16.065,23.245,25.025,17.905,18.985,17.645,21.035,16.075,22.105,18.675,16.595,17.995,22.375,21.055,19.595,9.655,12.455,15.545,19.355,21.165
170.61,189.52,170.07,179.63,173.81,181.39,177.32,180.08,170.62,177.69,175.33,178.85,171.73,169.65,174.33,169.03,173.18,176.51,172.87,170.7,174.32,173.96,167.53,162.51,,Peptide433,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.415,37.325,17.875,27.435,21.615,29.195,25.125,27.885,18.425,25.495,23.135,26.655,19.535,17.455,22.135,16.835,20.985,24.315,20.675,18.505,22.125,21.765,15.335,10.315
176.13,173.95,171.14,170.01,173.2,169.11,170.11,170.71,163.91,171.66,169.1,171.97,170.25,173.33,170.44,169.14,172.66,168.79,167.58,175.38,168.15,167.23,166.02,171.17,,Peptide433,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.935,21.755,18.945,17.815,21.005,16.915,17.915,18.515,11.715,19.465,16.905,19.775,18.055,21.135,18.245,16.945,20.465,16.595,15.385,23.185,15.955,15.035,13.825,18.975
189.97,168.39,192.49,175.55,181.37,175.55,176.56,171.4,174.95,168.92,178.48,171.95,164.41,176.01,171.51,169.23,170.31,171.73,177.04,170.86,165.05,172.71,170.84,169.27,,Peptide433,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,SOCS2,SYK-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,37.775,16.195,40.295,23.355,29.175,23.355,24.365,19.205,22.755,16.725,26.285,19.755,12.215,23.815,19.315,17.035,18.115,19.535,24.845,18.665,12.855,20.515,18.645,17.075
173.98,177.42,165.63,173.06,170.6,166.55,169.34,172.96,173.5,168.51,167.87,169.7,170.85,163.52,167.23,168.95,168.05,170.1,172.38,169.6,169.27,170.12,164.44,169.96,,Peptide433,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,TNS1,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.785,25.225,13.435,20.865,18.405,14.355,17.145,20.765,21.305,16.315,15.675,17.505,18.655,11.325,15.035,16.755,15.855,17.905,20.185,17.405,17.075,17.925,12.245,17.765
180.88,242.66,177.58,236.64,174.36,228.57,170.38,203.91,174,200.23,170.11,189.1,169.45,179.81,166.68,168.73,170.33,170.6,170.18,165.95,178.49,170.73,169.86,172.73,,Peptide433,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,MATK,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,28.685,90.465,25.385,84.445,22.165,76.375,18.185,51.715,21.805,48.035,17.915,36.905,17.255,27.615,14.485,16.535,18.135,18.405,17.985,13.755,26.295,18.535,17.665,20.535
158.65,211.8,168.64,201.51,167.36,205.68,178.77,186.37,173.7,179.34,171.22,172.79,171.94,168.01,167.91,174.47,161.96,171.61,171.22,171.97,172.52,170.18,172.07,174.28,,Peptide433,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,SH2D3A,FES,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.455,59.605,16.445,49.315,15.165,53.485,26.575,34.175,21.505,27.145,19.025,20.595,19.745,15.815,15.715,22.275,9.765,19.415,19.025,19.775,20.325,17.985,19.875,22.085
186.19,197.67,175.56,189.49,171.32,192.66,173.67,183.42,173.13,173.43,166.66,174.62,168.55,171.08,172.99,175.08,166.3,166.54,167.5,167.54,173.73,169.54,170.14,161.24,,Peptide433,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,SHC3,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,33.995,45.475,23.365,37.295,19.125,40.465,21.475,31.225,20.935,21.235,14.465,22.425,16.355,18.885,20.795,22.885,14.105,14.345,15.305,15.345,21.535,17.345,17.945,9.045
177.46,221.24,172.86,215.43,164.61,205.84,163.3,201.53,170.73,189.73,169.73,187.97,165.02,170.59,164.85,171.19,164.96,174.43,167.32,167.99,170.15,166.42,165.19,167.3,,Peptide433,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,SLA,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.265,69.045,20.665,63.235,12.415,53.645,11.105,49.335,18.535,37.535,17.535,35.775,12.825,18.395,12.655,18.995,12.765,22.235,15.125,15.795,17.955,14.225,12.995,15.105
173.43,193.61,175.15,187.04,171.71,188.26,173.09,179.17,165.8,176.47,171.61,175.3,170.72,170.07,172.39,169.34,172.66,165.88,170.57,167.13,168.51,167.15,168.33,174.68,,Peptide433,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,FER,SHC2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.235,41.415,22.955,34.845,19.515,36.065,20.895,26.975,13.605,24.275,19.415,23.105,18.525,17.875,20.195,17.145,20.465,13.685,18.375,14.935,16.315,14.955,16.135,22.485
171.38,232.09,167.69,214.89,172.6,204.64,166.22,197.27,167.06,171.28,167.54,171.16,172.41,166.23,170.47,169.86,169.21,167.94,165.92,170.98,167.44,170.08,166.78,172.06,,Peptide433,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,SHF,PIK3R2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.185,79.895,15.495,62.695,20.405,52.445,14.025,45.075,14.865,19.085,15.345,18.965,20.215,14.035,18.275,17.665,17.015,15.745,13.725,18.785,15.245,17.885,14.585,19.865
187.86,189.36,184.21,183.58,176.89,184.28,182.76,179.61,170.32,176.36,179.21,170.72,179.19,177.3,169.95,175.18,171.71,177.49,173.22,172.8,173.22,180.2,177.25,173.22,,Peptide433,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,SHD,SHC1-PTB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,35.665,37.165,32.015,31.385,24.695,32.085,30.565,27.415,18.125,24.165,27.015,18.525,26.995,25.105,17.755,22.985,19.515,25.295,21.025,20.605,21.025,28.005,25.055,21.025
150.79,176.21,148.02,163.32,155.03,155.76,159.46,156.89,153.74,154.97,153.27,149.05,150.72,151.28,151.12,151.9,153.28,150.84,144.05,152.72,150.36,148.85,153.46,,,Peptide433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.88,198.23,173.81,188.85,169.33,179.39,170.82,172.98,168.98,167.5,169.97,160.59,166.34,170.23,121.78,162.43,151.83,173.75,146.46,165.54,167.24,166.7,160.38,177.2,,Peptide434,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,160.715,7.165,37.515,13.095,28.135,8.615,18.675,10.105,12.265,8.265,6.785,9.255,-0.125,5.625,9.515,-38.935,1.715,-8.885,13.035,-14.255,4.825,6.525,5.985,-0.335,16.485
178.36,180.78,169.32,174.32,175.71,169.59,173.03,177.52,173.36,173.06,174.48,170.46,160.7,169.74,170.13,169.57,168.12,173.89,170.59,168.73,172.1,167.61,170.46,171.11,,Peptide434,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.645,20.065,8.605,13.605,14.995,8.875,12.315,16.805,12.645,12.345,13.765,9.745,-0.015,9.025,9.415,8.855,7.405,13.175,9.875,8.015,11.385,6.895,9.745,10.395
179.27,169,172.25,166.09,163.96,162.87,166.89,169.61,167.92,163.24,167.54,156.67,164.95,164.55,168.17,174.7,172.04,160.21,166.06,155.42,173.3,169.02,168.69,168.02,,Peptide434,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.555,8.285,11.535,5.375,3.245,2.155,6.175,8.895,7.205,2.525,6.825,-4.045,4.235,3.835,7.455,13.985,11.325,-0.505,5.345,-5.295,12.585,8.305,7.975,7.305
181.71,177.17,180.37,176.18,176.53,175.63,164.2,170.58,172.15,179.59,170.86,173.42,171.04,169.61,172.71,173.22,169.78,165.2,169.5,172.84,164.5,173.84,170.97,165.18,,Peptide434,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.995,16.455,19.655,15.465,15.815,14.915,3.485,9.865,11.435,18.875,10.145,12.705,10.325,8.895,11.995,12.505,9.065,4.485,8.785,12.125,3.785,13.125,10.255,4.465
168.74,164.51,160.78,170.19,167.74,169.22,157.44,168.46,161.22,166.62,170.13,170.17,164.49,165.54,165.21,164.21,171.77,171.84,170.82,168.94,165.69,170.04,164.09,167.99,,Peptide434,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.025,3.795,0.065,9.475,7.025,8.505,-3.275,7.745,0.505,5.905,9.415,9.455,3.775,4.825,4.495,3.495,11.055,11.125,10.105,8.225,4.975,9.325,3.375,7.275
163.83,166.98,164.94,170.15,171.82,178.89,167.04,176.23,178.35,169.32,167.1,165.85,173.35,166.87,172.22,170.97,172.28,174.26,169.81,165.73,165.15,167.18,171.9,160.27,,Peptide434,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,SRC,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.115,6.265,4.225,9.435,11.105,18.175,6.325,15.515,17.635,8.605,6.385,5.135,12.635,6.155,11.505,10.255,11.565,13.545,9.095,5.015,4.435,6.465,11.185,-0.445
175.31,158.37,171.72,156.67,158.26,169.72,164.68,155.07,170.63,167.21,165.33,151.17,168.96,171.02,175.95,165.88,167.83,166.57,161.05,167.93,170.31,173.17,163.7,165.05,,Peptide434,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,NCK1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.595,-2.345,11.005,-4.045,-2.455,9.005,3.965,-5.645,9.915,6.495,4.615,-9.545,8.245,10.305,15.235,5.165,7.115,5.855,0.335,7.215,9.595,12.455,2.985,4.335
