45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,
210.24,210.46,203.46,202.04,204.55,196.17,203.38,194.37,195.31,201.32,196.4,195.45,202.68,195.97,197.09,193.95,195.23,196.07,197.64,193.62,192.72,196.9,199.38,199.12,,Peptide664-2,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265.05,201.29,235.64,196.34,217.09,196.67,206.82,192.74,202.02,188.48,200.26,182.87,198.05,185.69,195.22,194.37,197.8,202.65,196.98,196.21,196.86,196.4,195.49,193.35,,Peptide664-2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223.61,206.23,203.54,202.79,199.99,200.36,210.95,191.13,198.59,193.79,196.35,197.28,188.7,197.46,194.57,199.99,199.29,196.93,199.16,198.46,190.95,192.33,196.7,195.24,,Peptide664-2,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.14,245.45,204.15,222.97,201.6,202.42,201.78,204.05,193.06,202.14,196.33,196.53,198.63,186.61,191.13,196.77,190.57,184.62,205.63,190.29,197.19,190.72,196.72,197.14,,Peptide664-2,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.99,196.22,209.94,182.61,203.87,190.93,196.76,192.9,197.5,195.84,197.47,199.56,192.06,193.78,194.04,193.23,188.78,187.48,193.81,200.85,196.62,197.54,200.28,197.65,,Peptide664-2,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.59,199.28,196.53,193.3,200.51,202.19,201.43,187.29,198.06,194.81,194.27,193.02,195.83,197.1,194.27,196.06,194.65,188.72,195,190.31,201.02,186.31,194.18,198.36,,Peptide664-2,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.16,309.75,203.62,282.35,192.44,252.64,191.91,225.84,199.88,206.92,197.07,202.92,194.53,198.93,193.9,194.96,190.96,196.33,198.04,194.8,189.52,194.94,198.53,200.26,,Peptide664-2,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237.22,205.81,216.8,197.42,209.46,189.6,200.17,191.21,196.87,188.66,196.33,193.1,203.53,187.41,199.76,193.18,194.62,194.89,192.02,194.77,196.77,193.78,194.99,198.57,,Peptide664-2,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260.71,228,210.86,213.12,215.39,199.23,205.43,194.75,198.95,187.43,198.28,195.82,197.93,192.82,190.65,194.42,195.7,189.71,193.44,197.49,194.66,194.81,194.47,198.31,,Peptide664-2,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.56,239.89,201.33,222.22,197.47,202.5,193.5,203.7,200.29,192.67,189.75,179.71,191.94,191.55,198.54,193.93,201.91,195.62,195.11,196.22,196.07,195.68,201.04,192.43,,Peptide664-2,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.03,199.11,218.59,206.92,200.42,200.73,200.3,198.71,196.79,199.07,193.42,192.48,196.58,192.96,190.63,191.26,195.98,194.88,195.18,190.75,197.31,195.55,200.97,199.95,,Peptide664-2,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204.73,202.52,195.74,191.97,192.71,196.63,195.02,189.81,197.05,198.29,202.51,195.73,199.41,195.49,194.43,185.1,201.45,194.79,199.58,197.03,201.03,179.55,196.62,206.06,,Peptide664-2,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223.34,224.99,201.3,211,188.59,206.64,198.07,197.86,200.77,204.23,196.86,199.75,195.71,196.54,173.01,199.33,198.66,195.23,191.67,201.25,199.6,195.85,195.41,182.9,,Peptide664-2,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237.22,205.81,216.8,197.42,209.46,189.6,200.17,191.21,196.87,188.66,196.33,193.1,203.53,187.41,199.76,193.18,194.62,194.89,192.02,194.77,196.77,193.78,194.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.64,182.49,188.81,172.59,187.9,175.94,178.33,171.96,178.89,172.98,178.37,174.83,184.38,174.44,171.85,176.32,181.08,178.32,187.23,179.95,184.81,172.81,186.16,182.03,,Peptide668-2,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.24,196.13,184.25,153.32,175.85,176.07,171.55,176.54,169.78,171.11,171.2,175.56,166.5,168.74,165.9,169.92,172.1,175.99,174.98,170.78,175.54,172.61,178.52,185.33,,Peptide668-2,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.56,194.49,187.09,189.55,181.59,184.62,178.8,181.31,179.69,170.17,171.06,172.21,171.03,162.69,180.53,172.73,180.16,173.67,173.55,167.63,181.52,168.89,168.96,175.02,,Peptide668-2,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.96,174.45,177.37,170.18,176.44,168.59,175.02,153.13,172.09,174.88,170.95,177.56,170.83,172.4,168.05,175.89,176.99,172.79,172.21,172.89,176.24,180.87,170.79,175.18,,Peptide668-2,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140.9,192.6,180.12,166.7,180.68,164.86,180.56,172.02,182.24,168.66,175.08,168.52,170.37,172.01,180.59,168.82,179.6,170.46,179.52,171.51,180.79,175.82,173.08,172.44,,Peptide668-2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178.24,142.65,189.72,172.77,158.35,172.13,170.47,168.53,176.87,167.89,169.28,171.59,171.88,171.26,172.61,175.79,170.68,168.59,177.12,175.65,172.84,174.7,171.66,174.46,,Peptide668-2,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.35,186.98,177.27,163.01,180.92,170.03,176.95,175.58,180.48,168.99,184.16,164.27,178.74,172.99,172.71,170,181.21,173.98,179.93,166.12,178.73,177.01,176.99,172.17,,Peptide668-2,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184.91,172.68,178.6,169.32,171.8,182.75,171.01,179.36,175.58,171.71,165.44,172.47,168.6,174.23,174.34,169.69,174.22,172.15,171.19,170.93,172.8,170.73,168.83,166.7,,Peptide668-2,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143.18,177.86,188.65,171.57,173.5,168.48,180.17,172.45,176.5,172.86,179.88,167.27,176.74,169.98,178.22,167.14,179.54,170.52,178.39,176.97,180.52,165.78,178.81,174.71,,Peptide668-2,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187.74,210.98,175.08,188.68,168.74,176.27,158.2,182.82,174.1,174.43,167.74,171.45,171.8,172.11,171.26,172.14,174.43,165.05,168.71,169.24,175.95,172.21,174.05,175.72,,Peptide668-2,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.62,168.75,165.4,169.19,176.69,172.57,177.92,166.9,173.89,169.51,176.38,170.52,179.83,172.6,174.94,164.76,174.06,170.67,178.28,175.41,179.7,170.4,178.24,171.74,,Peptide668-2,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.21,179.53,184.96,181.26,177.83,173.27,177.7,175.05,170.12,173.28,172.36,164.58,172.26,169.93,175.35,171.49,172.92,173.19,166.06,173.22,167.56,173.67,172.25,175.8,,Peptide668-2,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153.39,196.91,167.06,177.56,171.54,174.95,175.27,179.1,178.75,174.41,181.32,174.73,179,171.56,173.59,167.25,183.7,173.44,184.95,169.73,180.76,173.21,182.22,177.5,,Peptide668-2,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216.15,166.76,191.86,173.6,185.23,174.01,174.98,178.61,174.46,173.68,179.4,177.3,169.89,170.33,173.72,171.66,171.25,169.99,170.99,176.02,173.39,169.35,171.81,175.87,,Peptide668-2,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.54,177.47,177,169.03,177.53,176.62,178.39,177.27,182.47,166.55,185.95,175.63,177.46,168.34,179.21,169.92,166.17,180.96,159.18,174.89,183.56,174.83,174.29,175.54,,Peptide668-2,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.02,187.02,186.02,191.51,174.66,182.07,176.73,184.98,184.21,178.7,182.7,181.14,177.18,178.83,179.67,183.04,185.1,179.94,174.74,182.91,178.66,187.77,179.26,178.99,,Peptide668-2,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.62,168.75,165.4,169.19,176.69,172.57,177.92,166.9,173.89,169.51,176.38,170.52,179.83,172.6,174.94,164.76,174.06,170.67,178.28,175.41,179.7,170.4,178.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225.45,213.8,217.86,202.62,219.21,203.23,208.32,184.64,210.21,192.52,212.4,201.14,213.82,184.57,202.21,183.83,207.68,200.16,212.18,207.93,218.65,199.54,213.68,209.82,,Peptide670-2,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.22,205.13,195.12,194.31,195.37,192.33,189.55,196.83,202.03,198.71,198.36,194.5,194.97,198.47,192.66,194.93,197.9,199.9,195.84,199.69,200.03,197.19,206.13,204.61,,Peptide670-2,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
239.87,226.35,223.81,206.44,218.7,198.76,207.01,200.88,207.84,192.05,210.42,193.21,207.57,176.22,211.92,203.64,207.62,195.04,208.05,196.84,204.08,201.8,206.94,202.83,,Peptide670-2,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.56,185.82,190.61,200.83,173.75,206.26,197.53,185.5,199.25,200.05,201.28,188.92,199.15,202.58,194.92,195.37,194.47,197.45,199.18,197.42,201.35,200.91,197.76,207.15,,Peptide670-2,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272.27,202.27,251.29,193.21,228.72,174.05,220.97,184.01,218.08,194.63,209.04,195.53,209.93,188.89,206.54,198.91,207.89,199.98,209.81,196.92,206.7,199.42,197.92,203.17,,Peptide670-2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218.03,197.56,204.59,192.9,186.16,190.25,197.99,200.21,219.47,197.9,193.17,194.31,197.56,187.08,198.61,201.99,197.57,201.66,199.47,201.21,203.04,209.17,206.52,208.31,,Peptide670-2,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.11,240.92,211.11,204.04,207.15,196.12,205.17,196.91,208.83,205.95,204.14,180.91,200.42,199.01,212.2,197.08,204.41,200.16,203.26,197.85,206.23,200.49,207.5,199.75,,Peptide670-2,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.27,192.12,196.46,193.53,192.69,194.7,196.33,199.35,196.05,197.18,197.66,196.96,200.92,199.38,188.78,196.49,195.64,196.89,198.77,202.8,197.78,207.77,194.62,201.24,,Peptide670-2,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.65,195.73,210.77,195.38,208.96,175.53,205.61,200.15,201.2,197.89,206.81,195.33,213.46,199.87,192.89,177.79,212.33,190.11,204.65,205.34,210.94,195.31,200.6,211.18,,Peptide670-2,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.34,256.76,190.69,222.97,191.85,190.51,194.83,211.51,198.61,207.11,189.51,201.75,195.42,199.14,183.9,185.96,200.52,201.93,199.49,201.62,203,204.14,202.45,207.66,,Peptide670-2,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.1,199.13,204.04,192.89,207.44,188.43,209.16,196.01,205.94,178.76,205.81,175.98,205.91,197.45,208.22,202.49,208.78,196.43,203.91,198.09,206.85,200.3,203.73,202.29,,Peptide670-2,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243.27,233.27,215.18,198.9,202.6,207.31,193.55,204.37,182.79,198.7,198.73,203.25,199.11,203.11,196.24,200.75,198.86,203.01,197.44,196.03,201.22,196.98,199.94,205.22,,Peptide670-2,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.47,231.57,207.23,219.24,205.34,176.33,203.49,206.84,211.84,198.82,206.52,197.48,205.96,192.17,200.1,198.59,208.37,200.94,200.9,198.74,206.06,200.63,200.27,203.16,,Peptide670-2,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.05,195.81,199.26,193.4,204.43,194.38,201.01,187.87,192.63,201.48,194.09,199.08,192.93,191.89,201.16,200.18,202.91,199.62,205.21,202.29,202.45,197.93,207.09,211.74,,Peptide670-2,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.19,209.07,195.36,207.07,203.89,206.67,209.33,194.03,213.79,199.33,200.65,199.6,207.74,197.7,204.39,197.22,209.99,216.5,206.55,212.95,211.75,201.91,219.92,215.2,,Peptide670-2,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228.72,210.39,206.74,202.27,201.71,198.46,204.38,199.81,208.5,205.07,203.63,210.24,210.3,206.19,193.48,194.68,223,216.91,218.68,225.38,207.46,210.04,225.05,228.77,,Peptide670-2,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.1,199.13,204.04,192.89,207.44,188.43,209.16,196.01,205.94,178.76,205.81,175.98,205.91,197.45,208.22,202.49,208.78,196.43,203.91,198.09,206.85,200.3,203.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.72,199.29,203.74,191.92,203.75,191.11,193.59,188.15,196.08,182.54,204.68,193.68,196.45,184.29,200.06,190.54,196.83,191.71,196.88,191.78,182.87,167.81,200.1,199.45,,Peptide671-2,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196.01,198.04,180.84,184.28,186.75,194.12,183.31,183.57,191.59,193.53,187.54,193.19,183.57,170.75,191.07,187.11,189.01,190.02,186.88,189.95,194.78,190.16,186.72,188.93,,Peptide671-2,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
